text,inappropriate
"se você soubesse pelo menos metade do que já passei nessa vida, você iria tomar no cu e não tomar conta da minha vida.",1
rt @user o que se pensa sóbrio diz se bêbado https://t.co/4mdptiaokq,0
@user olha o grupo da maia luis pqp,1
só estresse pqp,1
não se pode nem dormir mais.....amanhecemos com um juíz armando uma bomba dessas contra nós !!! pqp!,1
"queria concordar nao, masssss é vdd kkkkkkkkkk",0
@user @user só resta o kkkkkkkkkkkkkkkkkkkk,0
"rt @user aprenda a não forçar mais as coisas. o que flui, flui; o que termina, termina. e o melhor sempre está por vir 🙏🏽",0
"@user @user EVIDENTEMENTE CANALHA E PETISTA , ME DESCULPE O PLEONASMO , VOCE GILBERTO DIMENTE-MENOR VOTOU NO PT É CLARO 
SEU CEREBRO NÃO ENTENDE UMA PESSOA QUALQUER UMA QUE SEJA QUERER UM HONETO COMO PRESIDENTE 
AH ANTES QUE VENHAS , SOU NETO DE JUDIA",1
há 1 ano atrás estava todo fodido da melhor festa de portugal,1
"não importa se ela é puta a muito tempo, ela é puta mais tbm tem sentimentoooo",1
"acabei de ver uma matéria no jornal dizendo que agora as mulheres na arábia saudita têm o direito de viajarem sozinhas (sem o marido), trabalharem sem precisar da autorização do homem, etc... fiquei tão feliz e tão triste ao menos tempo que até chorei",0
eu tô triste,0
"tão colocando a internet aqui em casa depois de 2 meses inteiros
caralho q emoção",1
"@user Eu amo esse Petros Sol, meu coração até balançou, já sonhando com o SP formando um time vencedor, com jogadores com sangue nos olhos, PQP.",1
"não conhecia o trabalho dele, amei",0
jesus cristo que porra é essa.,1
"ahhh cara, eu nunca consigo fazer nada direito. pqp",1
"""Que as esperanças se renovem e que o amor seja a palavra final para todas as decisões. Que o perdão seja lei e que a paz alcance todos os corações. Que as dores terminem, que as aflições cessem, que o medo chegue ao fim. Que nós tenhamos coragem para enfrentar toda situação.""",0
"quem pensa que a distância  faz esquecer , esque que a saudade faz lembrar ...💭",0
vsf kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
@user só dói na hora mo,0
rt @user mil pastas de currículos nenhum emprego,0
me paga um boquete? 😮 — not https://t.co/vqxtq5ezrv,1
vão para o caralho que vos foda,1
é a presença constante em tentar explicar em forma de palavras aquilo que muitas vezes não somos capazes de se quer se deixar sentir.,0
"qual a graca de ir no show onde um cara fica parado tocando violao, 300 shows se n batesse.. https://t.co/aoaxf8mgbu",0
rt @user tenho q voltar pra comprar esse roupa kkk https://t.co/rgdnna4a9q,0
"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa",1
rt @user aprendi a dizer para as pessoas certas. https://t.co/ofsfpjxdk6,0
rt @user felipe luis e daniel alves no meu cartola a cada rodada ja é realidade,0
caraca ninguém é mais maltratada fo que eu pqp,1
"@user se já amei ontem, imagina o novo.",0
rt @user puta merda já começa assim??? https://t.co/fkk9jipwuo,1
@user teu cu seu gay kkkkk,1
victor tá achando que eu sou alguma cracuda kkkk fdp 😡😂,1
chama na glória,0
@user quando começar os temporais eu vou viver na tua casa vlh,0
"10 minutos finais com a cara no travesseiro só pedindo pro meu pai falar com quem tava a bola e ele toda hora “com o Coritiba”, tenso pra caralho e defesa do Prass no fim, copamos merecidamente e se não fosse a arbitragem o Brasileiro também era nosso. https://t.co/75D0md6DrA",1
"a maria fingia demência em relação a isa tkm e agora respondeu minha amg dizendo que viu a indicação é que estava feliz, dai da like no post sobre isa no mgbr EU TO SURTANDO VEI",0
"meu pai com música alta, minha mãe com ligação no viva voz, pqp que estresse",1
rt @user eu só sei lá... me sinto deslocada em qualquer lugar que vou/estou,0
"quem quiser entrar no grupo da resenha manda o contato na dm, vamo lançar ainda hoje!!!!!!!!",0
"@user vc é um pau mandado, lambe botas, que não tem o menor apreço pela ciência.
vc é uma fraude científica e de caráter.
covarde!",1
nenê fica de 4 que o pai te taca a vara🎼💃,1
"vai se fuder mano, to muito putaaa",1
porra mara eu te amo,1
"@user caralho, essa professora só me fode",1
"rt @user @user aaaa miúda , anima te porra",1
homens feios porem bonitos??¿,0
queria só ficar em casa uma semana inteira mas porra tá difícil,1
tudo que eu quero precisa nem dizer #mpn #lorenaqueirozig #lorenaqueiroz #giuliabenite #turmadamonicalacos,0
"@user a história da Barbara Querino que está presa depois de sofrer vários erros processuais e ser reconhecida pela vítima por causa dos cabelos encaracolados. 5 anos de prisão. insiste ser inocente, ngn a ouve.",0
foda ser feio e ter q sair de casa,1
@user coisa ridícula raissah https://t.co/xdhaq1ddgr,1
ele é foda pqp,1
"um mês de academia + cross fit 
mano eu to mttttttttt gostosa pqp https://t.co/lchsqyu2le",1
"só não é a pior porque existe a sensação de abrir o app do banco e ver a conta com exatamente 0,73 r$. sdds salário",0
ja passou,0
caralho tô mto mal pqp,1
eu não consigo acreditar q adriano ja vai fazer um ano,0
"é uma anta mais considero p crlh e porra
muito gata tá mlc kk",1
"Tem relacionamento que parece a propaganda da Jequiti
Nem dá pra perceber, mas sempre que você pisca, esta diante dos teus olhos

#Sextou
#SextaEliteDoSdv",0
rt @user hoje é o dia oficial de chorar,0
"@user eu nunca fiz nada pelo RPG nacional viado
tem q ser vocês
os cara da dragão brasil
não eu
(o azecos não da, 80 anos é foda ficar viajando de avião)",1
"@user juliana, pode lotar a gente de stories do show que eu não ligo não",0
@user @user kkkkkkkkkkkkkk anão oc deve ser pior que eu mil vezes,0
vou lavantar da cama nem cá porra hoje 🥶,1
"nossa me sinto tão bem nesse namoro, não somos tóxicos um c o outro, estamos nos conhecendo faz uns 2 meses e nunca rolou uma briga (isso é um record pra mim) pq conversamos mt e nos abrimos mt um c o outro, e rola tanta liberdade e confiança 💕",0
eu paro p pensar em como vai ser depois que eu terminar a faculdade e bate um desespero por medo do futuro..,0
"@user é assim q se faz
tira selca e posta
por isso q é o seokjin q manda na porra toda!

mamãe ama tudu vcs meus anjos 🥰🥰🥰🥰🥰🥰🥰",1
@user Quando que vc viu um presidente fazer isso? Nunca!!! Votei 17 pra isso 🇧🇷 . O problema é essa cambada de jornalistas que só querem o mal para o Brasil. Fuck them !!!,1
"A mulher que te ama estará ao seu lado não apenas nas horas boas, mas principalmente nas horas ruins. Valorize a mina que fecha contigo e que independente de tudo não te abandona 👩‍❤️‍💋‍👩❤️ https://t.co/a9hGOwM7jT",0
aqui é brasil porra!!!!,1
@user pede a minha fdp.,1
pq as coisas são assim,0
"@user reclamo! não quero biquíni, quero single solo eh isto porra",1
"@user @user mirelle, pau no seu cu, sua ridícula",1
"cara você é linda, teu corpo e lindo, teu cabelo e lindo tudo em tu e lindooo😍😍😍😍😍😍😍😍 — ain gentee😍 https://t.co/gkrn2o7gzz",0
@user fd q aqui nego ia trazer lixo de casa p ganhar um baseado 😂😂,0
"toda vez que persegue alguém, bolsonaro cria potenciais nomes de congressistas para a próxima legislatura.",0
nunca gostei do meu sobrenome mas dentro dessa casa virou sagrado uai só falar que vou sair com ele que minha mãe libera pra qualquer lugar,0
vamo pra tóquio sim caralho,1
@user aproveita e manda assar a sua carne de piranha tbm kkkkkkkkkkkk te amo bjos,1
"rt @user estudar pra ganhar na vida como a anitta
 https://t.co/z0g72isyiw",0
privilegiado é quem tem uma família q te ajuda,0
pprt pqp 😴😴,1
"@user onde mexe fede!
#forastf 
#stfvergonhanacional 
#forasuspeitotribunalfederal
#nasruascontrastf",1
Bom da minha mãe e que ela que contar as coisas pro meu pai pra ele brigar comigo sendo que qualquer coisa que eu faça que eu falo que meu pai deixou ela fala “ELE NUNCA ESTEVE PRESENTE ENTÃO EU QUE MANDO” QUE IRONIA NÃO?????,0
"tentei fazer um lomotif pra postar aqui mas nem gostei tanto, e  acabei de ver q a menina acabou de postar um com a mesma musica,cacete viu",1
@user Só vão reconhecer a importância da Amazônia quando ela for toda destruída e então cessarem as chuvas e tornados começarem a ruir casas e prédios na região sudeste!,0
o auge foi eu chorando no final da festa pq tinha duas sapatao na minha frente se beijando e zoando uma com a outra nao pude evitar só sentir,1
não tem 1 semana que eu comprei o sofá e o lincoln já quase quebrou com esse cú de ferro 🤦,1
"que raiva, pqp",1
aí não gosto desses sobrinhos do meu tio sandro. povinho uo,1
@user @user @user vontade de ir pra lá ajudar os índios a descerem o cacete.,1
cada pessoa retardada na minha vida que vou te contar viu,1
"rt @user porra, eu no estados unidos e me preocupando com a #vemdesainha",1
@user bom apetite amigo 😉,0
"@user a maioria é, eu não sei pq o pessoal do anitwitter tem essa tara tão grande por p3, pra mim p4 é bem mais jogo.",0
comprei duas caixa de latão,0
"este episódio de handmaid's tale foi do caralho 
finalmente alguma coisa a acontecer mesmo fds",1
"de: eu
para: saúde mental",0
"rt @user se eu fosse essa mulher daria um socao no meio da cara desse garoto imundo
 https://t.co/c9mjeckqj7",1
eu acho feio e bonito ao msm tempo kkkkkk,0
feliz aniversário meu amorrrrrrrr 🎂🎉 @user,0
"rt @user mas nem precisa de tutorial pra isso, é tipo lei feminina do bom senso kkkk https://t.co/gspaofnzjo",0
"Qdo olho pra essa foto e penso em tudo que pessoas que conhecem esse homem, trabalharam com ele ou foram alunos dele me disseram sobre o caráter, a personalidade e o imenso coração dele, e vejo o lixo que... https://t.co/RQKf3Clwd5",0
@user @user @user Mas não é a globo que é manipuladora comunista? Quando da notícia boa é fonte confiável? Hauhauahauaha vocês são muito mau caráter mesmo,1
já acordei com raiva pqp,1
meu deis gagaaa eu te amooi,0
@user suporte feio! peixe podre. janna maior,1
@user Neste momento histórico de poder comprar ativos do nosso país pela metade do preço torna-se urgente regras claras para que o desenvolvimento e economia estejam nos parâmetros da sustentabilidade.,0
"rt @user um viadinho de férias resumisse nisso

eu acertei 13 de 15! e você? https://t.co/1tsuxt2vtu #testepoptime via @user",1
quem que é platão e aristóteles perto de mim https://t.co/z8er0c2epu,0
carregado de bebida e fumo para logo ⛓️😎,0
rt @user não mentiu https://t.co/ivly2gefsg https://t.co/0nmrapn8dy,0
tô amassando esse baião de dois com os amigos que eu gosto,0
@user vc ta dizendo isso pq vc é um robo ne para de me enganar seu bot lixo kid,1
@user se for o tal do padre joãozinho já dei blok nele. cara chato!,1
essa cartinha do alaba não existe !,0
"rt @user absolutamente ninguem:

meu psicologico funkeiro: https://t.co/lithkgmxav",0
torcendo pra bateria do fone aguentar até o final do dia 😭😭,0
@user haha q coisa ridícula,1
@user @user Mas ai no caso vc ta falando soh de repercussao ne? Pq tem uma pa de jogador q o Palmeiras ja contratou q eh mrlhor q o Borja,0
"rt @user sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não gosta de shadowhunters https://t.…",1
"@user é miltão, infelizmente essa emissora onde vc trabalha, está cheia deles,inclusive o patrão.essa band virou um lixo.",1
"@user unico momento q dar a opinião vira de fato efetivo kk
preciso clikar!!",0
rt @user ai sou muito gay por ela https://t.co/jokk7amnj9,1
@user me fale mais sobre...,0
impressionante como eu consigo me estressar por tudo e nada ao mesmo tempo,0
@user demente e mentiroso esse bolsonaro 😈,1
meu deus 🤩 @user lembras-te ?,0
ai como eu fico irritada fácil mds,0
"rt @user os ministros souberam que estão na lava a jato.
qual foi o resultado?
 https://t.co/jp2z0tkgar",0
"ai gente chega de ibope fala até o papagaio fala, só não pode encostar.",0
mano é errado sentir prazer vendo a porrada? caralho,1
"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",1
"@user você está no país errado padre, muda para a venezuela ou cuba e faz ajuda comunitária.",1
"que se foda mano rodrigo santana ta certo, clássico é paz nas arquibancadas e pau quebrando no campo",1
@user @user @user eu vou fazer um desse kkkkkkkkk me aguarde,0
se eu não tivesse com barrigão eu tava muito gato puta merda,1
aí eu to com muita saudades vai tomar no cu ;(((!,1
"se der o mínimo que tem e que seja de coração, pode ter certeza que será muito para quem está recebendo!!! https://t.co/5e7km9hpmh",0
"rt @user cara // caralho
bom finzinho de tarde pra vcs!
.
@user 
@user 
@user 
@user 
. https://t.co…",1
camisa de time não é barato não pqp,1
"só pode ser falta de conteúdo

https://t.co/jcjvs1nlhg #fofocalizandonosbt",0
"ae minha prima pega tanto 157 que eu nunca sei quem tá solto, quem tá preso, quem foi preso mas já foi solto kkkkkkkkkkkkkkkkkkkkk ai caralho, eu casco",1
@user exatamente,0
"As coisas nunca dão certo pra mim, mesmo eu ficando calada e não contando pra ninguém, acho massa minha capacidade de ser um lixo e estragar as coisa🤦🏾‍♀️",0
"to tentando marcar um corte da cabelo por menos de 80 reais em SP. Alguma poc me indica algum?
Eu quero pedir biscoito e dar desculpa do cabelo cortado tbm.",0
"puta merda show do metallica em semana de prova (muito provavelmente) 
eu quero é que se foda",1
ressaca da porra,1
rt @user caralho queria tá transando,1
"Vamos acordar galera, facção n é brincadeira n, nego ver facção como se fosse um time de futebol, só fica torcendo por fora mas n sabe o sufoco e pobreza q é essa vida! https://t.co/waBJAvUBPB",0
você é o motivo de todos os meus sorrisos que aparecem do nada.,0
"Agora temos 3 perebas no elenco , Renê , Arão e o pior Rodinei , e nem me venha com o papo de que Arão e Renê não são perebas que vai arrumar treta comigo",1
"fazendo amor
botando pra moer
so eu y voce",1
faltou nomes nessa lista kkkkkkk,0
"@user Égua, paidegua, tu é leso e, te doido é, deixa de pavulagi, arredai, te arreda, axí credo, bora logo, borimbora, da teus pulos, Di Rocha, eras de ti, egua naooo! Eu choro, ei fulano espia!

Belém do Pará",1
"“Um governo que valoriza a família. Pra quem tem qualquer dúvida vamos ler o 3º parágrafo do art. 226 da constituição para saber o que é família. Quando alguém mudar a constituição aí eu falo das outras famílias”

ELE NÃO CANSA DE ATACAR A UNIÃO HOMOAFETIVA, FILHO DA PUTA https://t.co/14kXk7uGAd",1
"😈😈😈😈😈""",0
@user vou fazer um grupo nós três e tu desaba a falar mal kkkkkkkkkkkkk,0
"Eleitor do Bolsonaro é tão ignorante q não percebeu q a frase abaixo significa o seguinte:

“É melhor falar um monte de bosta do que ficar calado”.

Ainda transformaram em imagem bonitinha com citação e data hahhahahahhahahhahah. https://t.co/cBpSJT1Gdf",1
"@user Olha, vendo o twitter, eu acho que de fato os bolsominions estão participando de algo: o campeonato do maior idiota.
Vai ser uma disputa acirradíssima; tem um pessoal de Brasília que pratica todo dia.",1
sem nenhum defeitinho,0
só queria não pensar em muita coisa...,0
"@user em araraquara, capital mundial da laranja !!!",0
@user pqp vo chorastes,1
"rt @user @user só sairia se fosse para pgr, aí seria o maior sonho #stfvergonhanacional https://t.co/q30ez9hlva",0
"Eu e o criador da Rede Social ORKUT, Mr. Orkut Büyükkökten. Passamos 3 dias em Búzios com toda a equipe estrangeira e brasileira. Foi convidada a estar com eles por ter usado o Orkut para meu ativismo contra o abuso e exploração sexual infantil e... https://t.co/NVqOlBQQQm",0
"mais sonsa que a minha mãe só duas dela, ela fez eu postar foto dela no facebook e fez a kátia cega no comentário kkkkkkkkkkkkkkk q odio",1
@user horrível!,1
"@user Isso mesmo. Chamem negros de neguim,  mandem todos tomar no cu, digam que só tem puta, e não esqueçam de falar das mocreias. Ah e tem que chamar todo mundo de analfabeto funcional com toxoplasmose.  A não ser os que acreditam em terra plana e pezao.",1
Lembrei daquele episódio de Friends que os caras da empresa onde o Chandler trabalha ficam tudo esperando pra levar tapinha na bunda do chefe HAHAHAHHAHAHA ridículo 😂,1
"A pessoa obesa se aceitar esteticamente e estar ok em não estar dentro de um “padrão” é normal e é o q deve ser buscado, mas se aceitar não significa que ela seja saudável",0
ela n chega a falar um a e eu ja fico só https://t.co/4f9rfeaizn,0
@user @user posso dormir na sua casa nikao?,0
"da sol a semana inteira chega final de semana quer chover, ah vsf",1
"jogar tft c o pradin é pedir p passar raiva, cagado dms",0
@user @user É revoltante o povo ter que ser oprimida pelo um Judiciário que só defende a corrupção .. não podemos deixar esse defensor de organização criminosa calar a verdades de uma nação ....,0
"@user nao deixa sua cabeça te fazer de maluca, seu corpo é lindo, assim como todos são dos seus jeitinhos, vai a praia sim eu hein vou dar na sua cara",1
rt @user se a pessoa não sabre abrir a merda do ovo vai saber fazer uma merda dessa pqp https://t.co/nhss71xzqi,1
"@user @user @user Vc só pensa no Coaf. Acorda alice! Acha mesmo que a PF está engessada somente numa linha de investigação? Achei que como jornalista, era mais esperta.",1
@user carai neguinho essa foi de fude,1
nossa eu odeio calor véi mds do céu como alguém que tem que sair na rua p trabalhar ou sla consegue gostar de calor sem tá numa praia ou ter piscina em casa????? vcs são loucos 😩😩,0
gabriel é o homem mais lindo que eu já vi na minha vida,0
"rt @user @user olha eu até vou, porém se me chamar pra encher o cu de álcool num bar ou na casa de alguém, sou a primeira a c…",1
carai acho que agora da pra ve quem ta online no tt,1
"Por isso mesmo eu só confio no @user está e esteve comigo nos meus piores momentos, quantas vezes eu quis me matar, eu estive depressiva e ele nunca me abandonou, já são 04 anos lado a lado! Meu ÚNICO amigo... te amo!!!",0
sou branco mas tenho vergonha da minha raça pqp,1
"rt @user @user ai que ódio, qual é o problemas dessas pessoas?? que povo ingrato puta que ódio",1
"vc n gosta de suju? — é sobre o leeteuk? 
eu me referia ao modo que o fandom trata o show do bts na arabia, como se super junior tivesse feito isso possível(?) e não o esforço dos 7, fora isso eu não tenho nada contra eles https://t.co/wg5eJA4NYW",1
pegar esse fut rs😁😁,0
aposto que é coisa de carioca ou de paulista pq porra só a gente pra fazer essas merdas,1
rt @user vejo a ana e a chai mais do que a minha família,0
@user caraio que assim eu choro,1
os nosso país são quem nós conhecem melhor,0
mas no final entendi as porra toda e me acertei com a galera... ameiiii todo mundo foi fodaaa ontem,1
"@user povinho sem noção 
imprensao sem noção 
chora qus passa!",1
"rt @user vê legal, da um close 🏆🚂💨

clipe completo: https://t.co/7bdcotgvwi https://t.co/lzmvda0cre",0
"rt @user mayara é chata cr, porra kkkkkkkkkkkkkk",1
que raiva puta que pariu tomara qus eu exploda,1
@user filha da puta gostosa,1
eu uso batom claro desde que me conheço por gente,0
pqp! adoro esse filme! obg netflix!,1
tem essa coisa perfeita aqui tb pqp como eu esqueci??? https://t.co/5c5yer81dk,1
"porra meu guerreiro tu torce pro botafogo cara!! baixa essa tua bola, que teu deixou de existir faz tempo",1
que rica verga,1
@user @user encontramos uma foto sua depois de ver os vídeos da recepção do presidente. https://t.co/gq1pumezxa,0
"e ele não tá errado. suju reis da onda hallyu, fizeram e continuam fazendo muito pelo kpop. é muito fácil agora pros stans de grupo da terceira geração ficarem desmerecendo os que vieram antes, não querem reconhecer que o fav de vocês só é o que é por causa de quem veio antes. https://t.co/wIMScrwHX0",0
rt @user acho q 7 de setembro deveria dar tipo 5 pontos...,0
rt @user @user podiam ficar de férias permanente #stfvergonhanacional,0
irmao esse negócio do super grupo e blá blá blá só tá servindo pra exol falar mal do nct puta merda,1
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",0
o dia tava tão lindo e agr...... curitiba do caraio mesmo,0
frio da porra 🙁,1
tudo corna essas desgraças kkkkk,1
"É possivél ter duas contas de whatsapp no mesmo celular? Acesse o link e veja algumas formas de fazer isso. https://t.co/RwjR9TLSpr
#WhatsApp #Android #contatos #smartphone https://t.co/5X3g5u8NkB",0
"tá com cara de tie break esse jogo, que morte",0
@user @user @user sou a favor de invadir o stf e não chegarmos lá d mãos vazias....😝😝😝,1
puta q pariu kkkkkkkkkk,1
mais uma vez fazendo post puxa saco da [ex]orientadora,0
"@user @user @user @user @user Olha esse corpo... Essa bucetinha linda e esses seios na medida certa... Ahhh, eu com um mulherão desses em casa nunca mais veria a luz do dia! Kkkkk 😂😋❤️",1
rt @user eae dia lindo p fuder doidão de lança,1
"@user porra com medo? estava distraído meu mano, deu sorte kkkkkk",1
o @user é feio,1
"odeio ficar com vontade de comer/beber coisas que eu não gosto, porque aí eu tomo e fico reclamando por 3 horas seguidas",0
@user eu kirido,0
"@user ""Alertas do Inpe indicam alta de 40% em desmate na Amazônia"" O que são esses alertas, quais são? O que eles realmente indicam? E os falsos positivos, qual a porcentagem? Que métrica é usada para definir um alerta? Algum cientista por aqui para responder?🤔",0
"Eu odeio gente sem noção pqp,eu tive que ficar uma hora em pé pq tinha uma filha da puta sem noção deitada na porra do sofá achando que ela tava na casa dela🤬",1
meu dedo é mt feio pra eu ficar pintando a unha,1
rt @user tandara braba demais!!!! pqp sdds da minha rotina assistindo vôlei,1
@user eu nao aguento mais ver sapatão com unha grande meu deus o que custaaaaaaaaaaaaaaaa,1
mano que porra é essa,1
"@user ela pode usar o plano de governo dele, hehehe",0
rt @user 297 mil pessoas rindo desses trouxas 🤪 https://t.co/zhj3esbx9r,1
"mnr tem como comprar o telefone e pegar no mesmo dia, ja quero",0
#futebolnaredevida sejam mais imparcial tá feio vcs torcendo pro palmeiras,0
o lula tá enjaulado babacas #stfvergonhanacional,1
tô me sentindo gorda não vo come,1
"Cadê aquele jornalista que disse que a torcida abandonou o Botafogo?

Jogo quarta feira, 21:30, em Belo Horizonte, com o time em desvantagem e o setor estava completamente cheio.

Respeita a torcida do Botafogo, por favor! ⭐️🔥 https://t.co/GJDp7jBzcr",0
"@user jornalista investigativo 😂😂😂😂😂😂
sério que parece post se humor",0
porra mano a léia é mt ruimmmm,1
"deve ser triste demais ser ********** o suficiente pra resumir alguém a aparência e ignorar o fato que ele é um puta ator incrível kkk penah
sem falar que o bill é lindo pra caralho

  https://t.co/Xo3xuZJyvO",1
"minha mãe e esses incensos, fico espirrando q nem uma fdp",1
"caralho, que tapa na fuça que eu tomei",1
@user @user não acredito que esse blogueiro escroto está defendendo os ministros do supremo..,1
rt @user todo domingo rola normalmente rs https://t.co/yixcsu3gc8,0
eu sei ✌🏻✌🏻✌🏻✌🏻,0
pensando em tomar um banho aqui na academia pra ir pra casa e tomar outro banho quando chegar em casa,0
eu com 12 anos:,0
"há pessoas q dizem q odeiam o próprio corpo e q são feias como a merda mas depois a foto de perfil são elas mesma tipo ????¿¿¿¿
https://t.co/ud7v53TDBO",1
"@user ouve o kbca de cx d'  água
#stfvergonhanascional",0
hoje eu vou estar beeem menininha conceitual,0
"@user @user @user Não faz diferença não. Era 50/50. É que a gente domina Manaus mesmo, até jogando serie B e com um time ridículo  https://t.co/MA5Mei8N6v",1
rt @user parabéns pela consideração q vc enfiou no cu,1
"minha mãe me irrita de um jeito que só ela consegue, vai toma no cu",1
"@user ouráiti!
mas mesmo assim queremos outro pgr! 💚💛🙌",0
caralho q beijo gostoso filha da puta,1
"rt @user eu: áudio 

izabela: meu deus que voz fofa nem parece que tá falando de droga.",1
"🔺NOTÍCIA NA TV PORTUGUESA!🔻

Acabou de passar na TVI24 (canal português) que há um manifesto no congresso para impedir a visita do presidente Jair Bolsonaro no próximo ano, sob pretexto de que ele NÃO É BEM VINDO!

Tentei gravar, mas ficou pela metade 😕",0
véi n existe um defeito nessa porra,1
"to tão fodido esse semestre, vou ter tanta matéria ruim que parece que elaboraram a grande em chernobyl",1
"só vou pro salgueiro no dia da portela, vila, grande rio e beija flor. tô fora de outros dias",0
a pão careca passando na telinha de vcs 🤢 https://t.co/eu7z98zxhk,1
@user Querem transformar o Brasil em uma fábrica de esquizofrênicos.. O desejo desses comunistas é esse mesmo.. Gramsci puro !! Xô comunistas !!,1
vai tomar no cu alguém me leva de volta pra bahia,1
"rt @user mano um bagulho q eu odeio é mentira, ent pra que mentir porra",1
"@user So tenho uma louca em casa que minha familia resgatou ela do nosso porão pq a mãe dela tinha abandonado ela e ela tava super franquinha,recém nascida e agora ta gorda e super insuportável porem ainda amamos ela e acho que ela tbm nos ama '-' https://t.co/DCof3lrZmI",1
rt @user vo fala nada     vo debochar so,0
"rt @user falta de injeção no posto, na farmácia, povo quer q eu fique grávida de qualquer jeito, olha soooooó...🙄",0
eu nasci pra ser sapatão namoral,1
a bola tava literalmente em cima da rede vai se fuder,1
"@user @user @user @user Na época da Reforma da Previdência, todo mundo meteu o pau no PSL, subiu Tagzinha, só pra depois descobrir que não tinha outra opção e era tudo fruto de um acordo.

Não vou cair no mesmo erro duas vezes, prefiro esperar.",0
to feliz que vou beber uma cerveja com o weslley e é isso que importa hoje,0
@user n adianta vim no wpp pedir desculpas não,0
"@user @user queria ter a auto estima de macho hétero que acham que o pau deles são a coisa mais maravilhosa do planeta, e não sabem nem onde fica o clitóris KKKKKKKKKKK",1
"@user eu n sou mt boa com isso masss; fala pra ela o quão importante ela eh, que vc ama ela, q vc se importa mt",0
"@user @user bem feito, troxa",1
"@user @user @user que nada, ele é covarde! fugiu ate de debate hahahhahhahahhaha",1
"jogou demais pqp, saudades",1
"olha que ótima ideia, @user",0
"tenho a semana inteira pra ficar doente, vou ficar ruim logo na sexta feira",0
"Virou rotina ver macho escroto falando mal pra ganhar biscoito ""AiN BaIxEi O tT sO pra XiNgAr KpOpEr"" NOSSA COMO VC É AFRONTOSO EM https://t.co/mVLFW0jMmG",1
feio é favor fds,1
", "" eo demoniooo filho da puta "" to rindo num é pouco n 😂😂😂😂😂😂😂😂😂😂😂",1
E sim o @user e o @user são Oficialmente o Bar e restaurante OFICIAIS se todas torcida Palmeirense aprovada. Att Diretoria,0
@user porquê é muito bom!!!!!!! guardian é tudo para mim puta merdaaaa,1
"Se temos solução constitucional, o exército está ao lado do povo e o povo quer mudanças, o que está faltando? #STFVergonhaNacional. https://t.co/aUla7LRTVx",0
dois dias seguidos mandando um cobrador tomar no cu mentalmente,1
"eu to no shopping e ai a gnt tava passando pela saraiva, eu INCLINEI a minha cabeça SÓ PRA VER A VITRINE e minha irmã me puxou já dizendo ""não pode ver uma livraria pqp, vem logo""

gente??????",1
"🎙 Mário Bittencourt: “O time está nas quartas de final da Sul-Americana. Estamos mal no Brasileiro, na Z4, mas quem olha aqui de dentro vê que o trabalho é realizado de forma correta. Está mais sólido do que nunca.” #SomosFluminense",0
@user cacete kkkkkk,1
acordar e assistir um racista levando pau não tem preço,1
"@user @user O cansaço do time e Gabriel machucado acabou sendo decisivos, quando ele ta 100% se movimenta muito, Bruno Henrique la de centro avante não é o melhor para ele. Minha opinião",0
diego original que vira dinossauro e da o cu pra mulher conte comigo pra tudo diego que para tempo sei lá joga água fervente na cara e morre,1
rt @user eu quero distância desse povo pau no cú,1
Os cara apreenderam o carro do coitado do marceneiro pq ele tava com as ferramentas dele lá dentro e tava SEM AS NOTA FISCAL. quem q sai com nota fiscal de tudo no bolso?,0
"sm minha linda a senhora ta apelando com esse novo bg né
menina de cair o cu da bunda taemim, kai e baekhyun juntos mds",1
rt @user não é fica com a cara fechada no baile 😉 https://t.co/yuz71izsth,0
"puta que pariu, eu tô toda me tremendo, ainda bem que minha mãe me acordou",1
"@user Vc é um gênio tenta a carreira da magistratura, condenado em 3 instâncias sem provas, e vc acha que não tem provas, vc é um gênio. srsrsrssr
#STFVergonhaNacional",1
"@user já viu esse vídeo ana? 
https://t.co/duf4fdksdw",0
"@user ótimo saber, dessa eu vou passar bem longe. obrigada, ca &lt;3",0
"pior coisa do mundo é ressaca, vsf😡😡",1
"@user @user tb, mas tem muito filho da puta que faz pior c as mina",1
"@user @user @user @user @user dinheiro continua mandando 
o problema e de governadores e prefeitos 
e MP de estados que faz vista grossas ao desvio",0
"@user tá com o cool na mão né? não tenhais medo, amigo! a pf está vindo",1
"opá linda tens que rapar o cabelo urgente, queres fazer isso há mt tempo portanto avança, depois deixas crescer a… — Omg thank you!! Se rapar há de ser na primavera para o couro cabeludo se habituar ao sol antes do verão (mesmo us… https://t.co/IXeWx3nvPE",0
"@user não me descia por nada, mas ontem tomei pq esqueci de colocar, ficou top",0
@user @user KKK tenho pena da sua alma quando chegar ao umbral e mais pena do seu espírito quando receber o próximo corpo na próxima encarnação. O pior está por vir infeliz. Teu calvário só está começando nesta prisão. Mas já nos faz muito feliz que vc esteja aí tolhido da liverdade.,1
