text,inappropriate
"rt @user gente vcs são burros, da pra perceber nitidamente que ela tá flnd com ironia https://t.co/pktswwq63h",1
acordar e assistir um racista levando pau não tem preço,1
rt @user eu e a @user https://t.co/wjmazxjesk,0
pqp que boa.,1
"Os culpados somos nós por essa imprensa, respondemos as provocações. Deixem a imprensa lixo no vácuo ,destilando veneno e se afogando nele sozinhos. https://t.co/JPtaFvMsTo",1
@user @user @user kkkkkkkkkkkkkkkkk que porra é isso? 🤦🏻‍♂️,0
me jogou no lixo e o amiguinho reciclouu,0
tô puta esse jogo do vôlei feminino velho,1
dei uma mordida na língua ontem e tá doendo até agr essa merda pqp,0
bem lá no escurinho p ninguém desconfiar,0
"rt @user maldito é o homem que confia no outro, atividade com as amizades!! jesus não foi traído por um desconhecido. bom dia s…",1
"@user Geração chata...Isso é folclore do futebol..Somos Gambás , falam do SHEIk, mas hoje é moda o MI MI MI....tudo pra rachar a nossa torcida. Tudo é brincadeira...Pra geração somente podemos chamar os adversários de “seu bobo”, seu feio!!😔A Nutelização que acabou com o futebol...",1
poxa fui dar like em um tweet  e o feed atualizou e dei like em outro tweet completamente diferente q porra,1
"sem condições, verão está em outro nível pqp ngm merece passar frio",1
"Eu tô decepcionado com esse festival. Minha nossa senhora! Só  vou se o resto das bandas forem absurdas! Matuê não dá velho, que música de retardado da porra. Só me vem o vídeo dos fãs dele ""é um rap elitizado""",1
@user eu só aprendi que cobre na tabela periódica é cu,0
"@user porra, fiquei 10 minutos no trânsito kkkkkk",1
"ficou na minha frente e tals. mas aí a bicha ficou lá de longe falando pro amigo dela sair de perto de mim, que eu era nojenta e num sei oq... eu fiquei de boa, não ia arrumar confusão na porta do meu trabalho. matheus chamou o uber e entramos, quando saímos a bicha gritou",1
AS PESSOAS NAO EXALTAM ESSE HINO COMO ELE DEVERIA SER EXALTADO MAS NA MINHA OPINIÃO É UM CARALHO DE UM MUSICAO COM UMA LETRA MARAVILHOSA E FORA QUE O JIN FEZ ARREPIAR ATE OS MEUS CABELOS DO CURAÇAO RSRSRSRS SE É QUE ME ENTENDEM,1
rt @user eu n esperava nada desse show mas pqp pq tão perfeitos😻,1
"rt @user chega sexta-feira dá um tesão lascado nos mlk, loco pra meter a mão num cacete. 😈💦 https://t.co/wyp8sfyemn",1
rt @user a arte nova pro show da ludmila tá ficando linda pra porra,1
que puta de vergonha https://t.co/feotrepoqo,1
"jm até mostra a bunda para jk, mas só na brotheragem mesmo",1
@user @user kkkkkkkkkkkkkkk caralho,1
"rt @user mayara é chata cr, porra kkkkkkkkkkkkkk",1
99% vagabundo mas aquele um por cento n deixa eu vira puta,1
"rt @user gosto de prioridade, segunda opção vc enfia no seu cu",1
@user caralho valeu pela lista,1
eu sei exatamente o que ela passa!!!! mas você está maravilhosa me apaixonei 😍,0
"doutor eu não me engano, fdp é corinthiano. eu não sabia mais oq fazer mandei corinthiano e pra casa de fuder😅",1
"amigo é uma coisa desgraçada mesmo né, tá aqui eu mandando print de uma foto que um cara que a Mari pegou tem 3 anos apareceu e ainda zoando ela",1
"a maioria dos comentários são de homens q nem enfia uma camisinha no pau conseguem, e ainda mandando a mina tomar anticoncepcional q é literalmente uma bomba de hormônios. E o mais engraçado é q quando a mina engravida o primeiro a vazar é o homem",1
@user caralho essa eu ganho,1
dudao- piranha q eu goxto,1
@user dez mil comentários em oito minutos pqp se fosse sempre assim #mpn #nowunited #uniters,1
"amanhã tem último episódio de euphoria,ainda na esperança do nate se foder muito",1
meu irmão pra mim: irmã oque o boi apaixonado disse pra vaca??.. Ai eu: não sei oq??. - Te a-múuuuuuuuu... Kkkkkkkkkkkkkkk esse grt e demais 😂😂😂😂🙄,0
to pegando ranço de tanta gnt pqp,1
rt @user pau no cu do mundo tandara é a melhor seus filhos da putaaaa,1
@user vc ta dizendo isso pq vc é um robo ne para de me enganar seu bot lixo kid,1
caralho offgun aproveitem e levem minha alma pq o corpo já nem ta mais aqui,1
eu fico estressada vendo o quanto o governo bolsonaro é burro,1
"@user com todos, vai tomar no cu sua linda do caralho mds te amoooooo",1
vai tomar no cu que coisa linda,1
viado eu sempre soube que ela era sapatão,1
"@user Não só por isso, temos que ir pela destituição total do STF. Mas não somente uma manifestação dominical, temos que ficar em Brasília até essa corja tomada ser expulsa de lá, não importa o tempo que isso leve!!! Seguindo o exemplo dos peruanos!!!",1
tem q ser muito burro p fumar kkk,1
"Qdo olho pra essa foto e penso em tudo que pessoas que conhecem esse homem, trabalharam com ele ou foram alunos dele me disseram sobre o caráter, a personalidade e o imenso coração dele, e vejo o lixo que... https://t.co/RQKf3Clwd5",0
"este episódio de handmaid's tale foi do caralho 
finalmente alguma coisa a acontecer mesmo fds",1
saudades do idiota,1
"coisas q notei
1) ele n usa tenis de corrida. burro
2) corre de agasalho, oq é coisa de psicopata. n sente calor n?
3) rude com o avô!!! o velho é mt legal fiquei irritada",1
@user @user @user Mas não é a globo que é manipuladora comunista? Quando da notícia boa é fonte confiável? Hauhauahauaha vocês são muito mau caráter mesmo,1
saudades dos amigos de sp mds pqp,1
"olha que ótima ideia, @user",0
que piranha gostosa😍,1
rt @user mulher faz igual e pior vsf kkkkkkk https://t.co/sjfbpa6kv9,1
a vai toma no cu essa gente é chata pra carlho,1
"Ficção ciêntífica tornando-se realidade diante dos nossos próprios olhos...""Doidera""

Cientistas conseguem desenvolver ser híbrido entre humano e macaco https://t.co/N60or45EjR",0
rt @user ela faz isso todo fds https://t.co/l5sh6vaxoc,0
"era só aquela maldita gata hoje me passando estresse, pprt",1
"puta que pariu, eu tô toda me tremendo, ainda bem que minha mãe me acordou",1
"“EU SOU FORMADO EM LETRAS, HISTÓRIA E INGLÊS(E VOU COLOCAR MEU CURRÍCULO DE ESPANHOL NO IFMA) . JÁ DEI AULA EM BARREIRINHAS, CHAPADINHA, SANTA QUITEIRA E O CARALHO A QUATRO.
JA FUI PROFESSOR DE RECURSOS HUMANOS E ESSA FOI A ÚNICA TURMA A FALAR QUE NÃO SEI DA AULA.”....",1
os pia só arma pqp,1
cólica tá comendo meu cu gostoso,1
rt @user quero foder,1
meu dedo é mt feio pra eu ficar pintando a unha,1
"luana fez um panelao de sopa quinta e tava um puta calor, hoje que ta frio a sopa acabou.

pq me abandonastes fé",1
"@user @user fascista é tu. lula tá preso, babaca!",1
@user porquê é muito bom!!!!!!! guardian é tudo para mim puta merdaaaa,1
"rt @user @user aaaa miúda , anima te porra",1
"ficou a noite inteira com o lenço,  quentinha e a outra com cara de cu. O melhor foi ouvir ela perguntar pra mesma mulher ""qual seu nome mesmo?""",1
"olha essa porra, pqppp https://t.co/etvuqgurgp",1
caralho so quero dormir e meu pai fazendo eu ir me encontrar com ele e a minha madrasta pra almoçar,1
"eu tô só adiando pra ir na casa de vovó, a bichinha já nem acredita quando falo que vou lá",1
"comecei a assistir vikings,pqp é muito bom",1
"@user @user e você não serve nem pra lixo, inútil.",1
"ae minha prima pega tanto 157 que eu nunca sei quem tá solto, quem tá preso, quem foi preso mas já foi solto kkkkkkkkkkkkkkkkkkkkk ai caralho, eu casco",1
"aeeee caralho, que jogo difícil",1
@user que odio que eu tenho disso pqp,1
@user e tá errado porra?? grande pai 👍,1
quem viver verá esse senhor jogar no lixo a única chance que a vida lhe deu de fazer algo descente pelo país.,0
fode essa porra minha caminhoneira,1
que raiva puta que pariu tomara qus eu exploda,1
enfia essa caixa de som no seu cu e gira caralhoooo,1
@user muito perfeita pqp,1
@user caralho ta geral apaixonado fudeu pra tropa toda,1
"Mae, es sem duvida a mulher da minha vida, eu posso ser estupida e nao te dar o amor que mereces, mas eu amote muito, obrigada por sempre cuidares de mim e dos manos quando mais ninguém podia, eu tive 2 anos afastada de ti naquela instituição e so eu sei a falta que me fazias... https://t.co/Dvhb32W3uP",1
"meu pai com música alta, minha mãe com ligação no viva voz, pqp que estresse",1
"eu acho incrível a falta de consideração das pessoas , você se doa 

e a pessoa enfia a consideração no cu",1
Lembrei daquele episódio de Friends que os caras da empresa onde o Chandler trabalha ficam tudo esperando pra levar tapinha na bunda do chefe HAHAHAHHAHAHA ridículo 😂,1
vem tóquio porra,1
@user lixo https://t.co/mpj17xombs,0
"Na PIOR das hipóteses SOMENTE o governo ""perde"" com isso. E isso se você ignorar toda o aumento na arrecadação que uma medida como essa tem.

Agora o ""país perder"", vtnc. O jornas arrombado acha que dinheiro no bolso das pessoas é perda.",1
"rt @user rola grossa &amp; de ladinho...piro
apoio: @user
https://t.co/s6uccunnuz",1
pqp eu menti falando q ia sair com a família e do nd ele me manda que vai numa festa tal. e é a mesma que eu vou crl,1
"Se meu cabelo estiver bonito e minha sobrancelha estiver feitinha,eu me sinto maravilhosa,mas tbm só por alguns minutos😅",0
rt @user escutando antes que vire modinha 🙄 https://t.co/jxjil8un6x,0
rt @user coisa de outro mundo vsf 😩🤤 https://t.co/ognmnapqlw,1
"rt @user eu: ""pô tô mal""
a pessoa: ""fica de boa""
eu: https://t.co/gsbcbqsnhi",0
"e a bia que se perdeu no caminho com a biz branca dela e eu e a marcela fomos desesperadas atras, ficamos procurando ela no caminho achando q ela tinha sofrido algum acidente e a vagabunda tava na casa dela comendo espetinho VSFD MANO",1
linda pra cacete mano,1
mano vc consegui ser mais escroto em 30 mim do a a sua vida toda,1
garota toxica vsf,1
o pior é que eu não paro de rir kkkkmkkkk,0
"@user ahhh eu sei falar algumas coisas em alemão úteis tipo ""vc é um pau no cu""",1
"alguém: van gogh

eu:",0
tem que caçar e cagar a pau!,1
"rt @user @user olha eu até vou, porém se me chamar pra encher o cu de álcool num bar ou na casa de alguém, sou a primeira a c…",1
@user @user perdemos o top 1 br no campeonato😭 vai tomar no cu corporativismo,1
@user cacete kkkkkk,1
"@user @user @user Eu também falo para meus amigos homens tomarem cuidado com quais mulheres que confiam, pois como eu disse, mulheres também fazem merdas com homens

Mas nem por isso chamo as mulheres de lixo na internet",1
o cu mais bonito do br,1
"se não fosse pelo boy fofissimo q eu conheci esse mês,  eu mandava cancelar julho e agosto da minha vida em 2019 pqp",1
@user pra caralho,1
"@user @user @user kkkkkkkkkkkkk eu ate sei quem é, retardada",1
"atualização de mulherão da porra foram atualizadaaaaa 

quantos rts essa deusa merece ?#nowunited #mpn #uniters https://t.co/mibzvfg288",1
aff quase meu salário para fazer a porra de um oculos https://t.co/ysqp4advgs,1
@user ilusão é lixo neguin kkkkkkkkk,1
@user amiga eh um vibrador que tu bota no cu/xereca e controla a intensidade da vibração por um app,1
@user tu é analfabeto funcional mesmo. pqp.... ele está dizendo modus operandi da esquerda brasileira. burro!,1
tmnc tbm pqp,1
o vôlei feminino ainda vai me matar do coração porra muito bom,1
pqp olha esse último ponto perfeito,1
putinha dois amantes https://t.co/mbvaul5j0v,1
caralho eu to tremendo de frio puta merda,1
@user kkkkkkkkkkk pqp,1
"Abro a janela do meu quarto pra ventilar , um fdp vai lá e coloca fogo no mato ,com calor desse ,e essa fumaça fedida do caralho🤦🏽‍♀️
E pra piora tô de Tpm e daquele naipe!",1
"rt @user se não tomarem providências, entenderemos coniventes com a barbarie a se instalar em nosso estado. https://t.co/6nnec0jrwx",0
"tubarão x str29, jogasso da porra",1
não é fcr parado de cara feia em evento👍🏾,0
@user cada foto q tu tuitar aí é um belisimaaaaaa pqp caraljo,1
@user hino pqp minhas borboletinhas 😔😍  https://t.co/dz7gbuww7u,1
"@user @user o bicho lindo da porra, tomar no cu",1
rt @user a segunda foto esta qualquer coisa 😮 https://t.co/zkp1effeuk,0
"um dia eu vou achar alguém que eu vou amar pra caralho e que vai me amar pra caralho também, mas vai demorar kkkkkk",1
"rt @user quando seu namorado é suavão, e vc é puta e bolada 👫❤ https://t.co/8jmkpwtpjh",1
melhor trilha sonora pra esse vídeo eu desconheço,0
eu nem sei pq me importo com as atitudes dessa gente lixo ai ai,1
gabriel ronca p caralho vtncxx,1
de mal com a vida????? vc tá em um avião caralho e os macho ficam berrando,1
"sou feio msm, sou gordo msm e pau no cu de quem acha alguma coisa",1
"Mal tem 1 semana que o nosso ministro da Educação twittou comemorando agressão contra alunos no seu twitter. 

CARALHO, a gente se acostumou com o horror!",1
"rt @user @user caralho, xonei",1
#gocnb torcida porra,1
natália caralho,1
"@user só reclama, vai se fuder",1
só me fod* kkkjkjkk pqp,1
@user @user cadê o juanfran carai?,1
rt @user tá tendo culto na pracinha e eles tão conseguindo gritar mais alto q o pessoal do moto rock cantando rock pqp,1
esperando ansiosamente pelo dia que vai acontecer uma mudança dessas na minha vida,0
rt @user parabéns pela consideração q vc enfiou no cu,1
"@user @user @user essas pessoas não podem ver uma noticia boa ,eles não apoiam só por ser o bolsonaro pqp gente burra",1
queria pastel de couve-flor.,0
bom dia pra quem?? dormi pra caralho pq tava virado de ontem e perdi a hora da terapia,1
kkkkkkkk pau tóxico do caralho,1
@user que moleque ridículo mano,1
carai acho que agora da pra ve quem ta online no tt,1
porra sao paulo terça-feira mano ai não da,1
@user @user kkkkkkkkkkkkkk anão oc deve ser pior que eu mil vezes,0
"@user cara, junta o dinheiro e compra, quem da o cu é tu seja esperto e junta o money♥️",1
@user vc é loco da cabeça porra,1
rt @user porra q nervoso de qm fica te falando o que é óbvio,1
entrei em um site que vende roupas da moda asiática que não citarei nomes mas puta que pariu um moletom branco com duas litras coloridas no meio é quase 200 reais kkkkkk o roubo meu deus,1
"@user vtmnc porra, ta doidao? levanta essa cabeca porra",1
chuva chata do caralho,1
"Caralho mano, treinar a mordida do meu cachorro ta cada dia mais difícil kkkkkk, ele sem querer pegou meu dedo hj mano pra abrir foi um sacrifício 🤦🏽‍♂️",1
@user @user kkkkkkkkkkkkkkkkkk ai pqp perfeito de qualquer jeito,1
"mn, q frio é esse, pqp",1
"@user eu n gosto d chuva, nem d frio, só gosta quem não tem porra nenhuma em casa pra fazer, eu tenho, várias louças kkkkkkkk😒",1
victor tá achando que eu sou alguma cracuda kkkk fdp 😡😂,1
"10 minutos finais com a cara no travesseiro só pedindo pro meu pai falar com quem tava a bola e ele toda hora “com o Coritiba”, tenso pra caralho e defesa do Prass no fim, copamos merecidamente e se não fosse a arbitragem o Brasileiro também era nosso. https://t.co/75D0md6DrA",1
"Dois anos atrás: vei, não me chama de amiga, nem miga, pqp que trem falso
Hoje: amigaaa, miga vem aqui, aí miga, amg amiga amigas amiga da tudo, até pra minha mãe",1
"da sol a semana inteira chega final de semana quer chover, ah vsf",1
"sei la velho aprendam a lidar com a porra das consequencias dos teus atos sabe 

eu to revoltada com isso ate agora",1
"@user não tem oque falar, enfia a língua no cu",1
@user quem fica seguindo esse lixo chamado neto deve ser igual ele https://t.co/shlf2wvjux,1
penah de você gata kkkkk bai dar o cu que passa,1
rt @user to imaginando a cara dos meninos lendo as cartinhas e pqp... nao da p mim https://t.co/6hymtdqthe,1
"rt @user @user  parece com quem essas falas, visao, igualzin quem ? kkkkkv😂😂😂😂 https://t.co/hhridetxdo",0
"Sendo fodida bem gostoso! delícia de pau 🔥🔥🔥

@user 
@user 
@user 
@user 
@user https://t.co/U2u8gBP3nx",1
"rt @user amiga é o caralho,amiga de cu é rola",1
"@user Era engraçado eu convencendo as pessoas ""não mas vc precisa entender o que tá oculto nesse filme, o sentimento, a mensagem, o poder nas cenas, o sofrimento"" mano pqp KKKKKKKK",1
"meu sonho ter ido no show do djonga ontem, vai tomar no cu, fiquei arrepiada só vendo os stories",1
eu acordando no meio da noite de pau duro,1
"estou colocando os capítulos de #bomsucesso em dia e chorando, que novelão da porra. grazi eu te vereno",1
"@user @user @user Não faz diferença não. Era 50/50. É que a gente domina Manaus mesmo, até jogando serie B e com um time ridículo  https://t.co/MA5Mei8N6v",1
@user @user @user @user igualzinho pqp kkkkkkkkkkkkk,1
@user caralho que fotos fodas,1
"@user tens de continuar, eu pratico ginásio à uns 3 anos e contino-o o mesmo pau de virar tripas xddd",1
"Mano eu fico muito triste com aquilo que tá acontecendo com o kamaitachi

Tem falso crente com ameaça de morte pra cima dele

Isso é ridículo",1
"amora : pq tem uma piranha no guarda roupa? e não tô falando de mim 
eu: mas amiga eu tô na cama 

é aquilo 
tem que assumir a piranhagem",1
"@user @user eu ri feito idiota. 
hauahauahauauuauaha
maravilhoso.",1
@user porra thiago chatão vai arrumar uma piroca,1
PRECISAMOS IR PRA CIMA DO STF .SEGUNDA FEIRA VÃO  AFASTAR @user ..DELTAN DALLAGNOL DA FRENTE DA LAVA JATO ..NÓS  BRASILEIROS  PRECISAMOS IR PRA CIMA DO STF URGENTE ..O POVO PRECISA SE UNIR .A LAVA JATO JAMAIS PODE PARAR....,0
rt @user novinho gemendo na pica do primo hétero https://t.co/mm2jbrtlcl,1
gato gordo da isadora me mordeu filho da puta,1
"@user @user tb, mas tem muito filho da puta que faz pior c as mina",1
"que se foda mano rodrigo santana ta certo, clássico é paz nas arquibancadas e pau quebrando no campo",1
nem lembrava mais do pimpolho ahsusuusuaushsushaha,0
eu sabia que a forma ia foder com tudo até meu ano chegar kkkk q ódio,1
esqueci que não pode xingar nessa porra nesse caralho,1
"bianca arrasa no jogo, pqp",1
GENTE EU TAVA SIRIRICANDO COM UMA GARRAFA DE COCA COLA  NÉ AI EU ENFIEI MUITO FORTE E A TAMPA ABRIU E AGR EU TO MIJANDO COCA E EU NÃO SEI O QUE FAZER EU NÃO POSSO FALAR PRA MINHA MÃE ME AJUDA CARALHO,1
"Não precisa falar que eu sou bonito, eu sei que sou feio 
#SabadoDetremuraSDV 
#SabadoLigaDaJusticaSDV 
#SabadoEliteDoSDV 
#SabadoGaleraUdoSDV",0
vão para o caralho que vos foda,1
meu deus eu quando vejo palhaço,0
"porra, odeio isso 😡 tnc",1
rt @user vai tomar no cu,1
@user @user @user @user @user @user @user eita porra!!!🤤🤤🤤😈😍😍,1
@user tá porra?!?!,1
mano minha mae parece q faz de propósito eu sempre lembro ela dessa porra de psicologo p mim e ela simplesmente nao marca,1
@user pqp kkkkkkkkkkkkkkkkkkk,1
me sentindo um lixo e tomando banho de chuva,1
"rt @user não acho a violência uma maneira certa p se responder qualquer atitude, mas irmão, fogo nos racista caraio!!!!!!!! https://t…",1
marido é um alcoólatra e quer vir falar se eu posso ou não posso beber. tomar no cu p lá!!!!!!,1
eu tenho um crush fudido no ansel desde a culpa é das estrelas,1
tem tanta gente que eu queria mandar tomar no cu,1
Homem não cansa de passar vergonha ne. O cara tem a cara de pau de dizer pro meu colega que acha que eu to afim dele pq eu olhei pra ele... Autoestima invejável... Ou apenas demência mesmo.,1
rt @user mal de vagabundo é achar que só a mãe dele fez filho esperto!,1
qual a probabilidade de eu nunca ter tomado uma dura da pm e essa mina já?,0
"Passivo sofrendo no pau do negão. Olha o tamanho desse pau.

@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user https://t.co/UzxnBsk93x",1
“juma épica”,0
rt @user é foda ser o patinho feio do grupo hein https://t.co/vyuym4qlwm,0
"@user Sr. Ministro, nunca pensei que o senhor fosse tão tapado como está a mostrar pro mundo inteiro! Eu tinha a ilusão de que o senhor era um homem inteligente.  Mas como o resto do mundo, me enganei. O senhor é mais un pau mandado do presidente desse triste país BRASIL.",1
@user q porra de curso eh esse velho,1
"eu to no shopping e ai a gnt tava passando pela saraiva, eu INCLINEI a minha cabeça SÓ PRA VER A VITRINE e minha irmã me puxou já dizendo ""não pode ver uma livraria pqp, vem logo""

gente??????",1
"AAAAAAAHHHHHHHH Caceteeeeeeee, Porra, que voltem as panelinhas el o Julgamento dos outros 
 AAAAAAAHHHHHHHH Aaaaaahhhhhh https://t.co/GOt1C3rWUf",1
"@user gente, é óbvio que é ironia né pqp",1
@user porra não eh possível,1
@user caralho tu é foda kkkkkkkkkkkkk,1
@user @user @user @user o surto do sulista kkkkkkkkkkk shoraste?,0
"fiquei 1 ano tendo insônia por causa desse filha da puta, ainda tenho sequelas 😩",1
"Professora já mandando mensagem pedindo pra comprar livro tnc tenho dinheiro pra isso não. que ódio.
Professor que não disponibiliza o material das aulas= cuzão",1
poxa acho q me esqueceram p almoço pqp,1
@user @user velho esse jogo ta muito bom vsf,1
E sim o @user e o @user são Oficialmente o Bar e restaurante OFICIAIS se todas torcida Palmeirense aprovada. Att Diretoria,0
"rt @user presidente mata a cobra e mostra o pau, jornalistas estão pulando miudinho...
tudo ao vivo!! https://t.co/0yzszdod02",0
como avisar para todos que não quero sair de casa pq me sinto triste e feia,1
"@user kkkkkkkkkk porra, tudo de ruim junto",1
rt @user queria 1 vez na vida sair de uma prova sentindo q fui bem q caralho,1
camisa de time não é barato não pqp,1
limpeza na manhã deste sabado na feira livre do centro de paulista.,0
rt @user gata pra caralho https://t.co/yqhm9dbf8e,1
vai pra puta q pariu toxo vo pagar de doido tb nessa porra,1
homem escrevendo livro pra mulher pqp o q homem entende de mulher? nada,1
rt @user a porra da música que o desgraçado bota kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https:/…,1
rt @user pra enfiar no cu de quem acha mesmo que mulher tem que ser submissa https://t.co/sfr8z9v45c,1
renite é chato demais vtnc #paz,1
"@user Isso mesmo. Chamem negros de neguim,  mandem todos tomar no cu, digam que só tem puta, e não esqueçam de falar das mocreias. Ah e tem que chamar todo mundo de analfabeto funcional com toxoplasmose.  A não ser os que acreditam em terra plana e pezao.",1
@user putinha dois amantes,1
rt @user ai eu amo esses rolê que a gente n fica de palhaçada e só tentando beijar e dança que nem uns ridículos e ri pr caralho…,1
"Namora com o Gb ???? — Não , o planeta todo sabe q a gente nn namora , mais vocês insiste em fazer essa pergunta idiota https://t.co/2Otffam9qc",1
rt @user eu quero distância desse povo pau no cú,1
carai apaguei agora ficou 2.4k e ainda mta coisa q nem presta mas cansei já,1
@user @user êta time da porra. #bbmp,1
amanhã mete sudas caralho,1
"Ai cara se eu me rebaixasse assim eu podia tá fazendo tanto dinheiro
Escrever livro de frases óbvias
Escrever letra de funk
Mas não
Vai o retardado tentar escrever coisa boa",1
dnv tá frio aqui mas que porra,1
5hrinhas ausente e tudo vai pra puta que pariu,1
"manoooo, não consigo parar de ver esse clip kkkkkkkkkkkkkk @user @user @user",0
@user uma mulher nao pode falar de suas siriricas online? o porra,1
@user kskskskkskks pqp,1
rt @user vai dormir alcoólatra https://t.co/hznzqvcqok,1
saudades de ouvir alguém xingando outra pessoa putaço de:  seu buceta,1
não me liberou enquete com música*,0
@user @user queria levar essa rola,1
"@user @user EVIDENTEMENTE CANALHA E PETISTA , ME DESCULPE O PLEONASMO , VOCE GILBERTO DIMENTE-MENOR VOTOU NO PT É CLARO 
SEU CEREBRO NÃO ENTENDE UMA PESSOA QUALQUER UMA QUE SEJA QUERER UM HONETO COMO PRESIDENTE 
AH ANTES QUE VENHAS , SOU NETO DE JUDIA",1
@user @user fala oq mano cansei de fala dessa porra,1
"@user @user abarrotado b) os banheiros tavam com uma fila horrivel c)a gente fez uma contagem de cerveja com um publico x (que acabou tambem e tivemos que buscar mais). Se deixar x entrar, y vai querer tambem, e depois z e etc e a galera tava PUTA, tinha gente que tava gritando com a gente",1
@user porra outros trabalha você só vem comer de favor tem razão mbappé,1
você vai ser pai — kkkkkk vai toma no cu https://t.co/20s7kqg302,1
"rt @user vem com vontade, vem fude essa putinha 😈😍 https://t.co/1ns8qypugx",1
tem essa coisa perfeita aqui tb pqp como eu esqueci??? https://t.co/5c5yer81dk,1
"rt @user vai tomar no cu não consigo ver vídeo de jogo que tem jump scare, mesmo sabendo que vai dar susto, eu quase morro",1
"to nervosa,muito nervosa pqp",1
"Vamos levantar quanto esta senhora levou da lei Roubanet!  Vamos verificar e postar caso tenha sido uma das “beneficiadas” que estão covardemente fora do Brasil, depois de mamarem muito nas tetas, morando na Europa e jogando pedra a distância!  Traidora! Volta para cá. Isaura!!!",1
nesse frio e as bixa brincando de guerrinha de agua,1
rt @user de vcs é 90% mostrando o cu crlh https://t.co/alwcv3hfjy,1
@user caralho hein,1
@user @user alguém já te falou que você é feio pra caralho?,1
"Barbicha de mendingo: check

Olheiras de insônia: check

Cabelo knock off do Justin Bieber: check

Estou no auge de minha vida de vagabundo https://t.co/Ji7tlOWAtk",1
@user @user puta merda eu te adoro mark,1
"vtnc, quando eu digo que sou amigo, eu sou mesmo... varias planos pique la casa de papel, ninguém nos pega.",1
@user *meme do penguim mai que caraio*,1
eu tímida demais vsf,1
@user cocô instantâneo é mais burro do que imaginava.,1
fala seio a minha vizinha e mto gata vsf,1
que semelhança é essa q geral vê??,0
ele é foda pqp,1
@user que que tem o cu com as calças daniel? kkkkkkkkkkk,1
@user @user @user depois não vai militar em tag falando de resistência das mulheres. ridícula,1
eu quando vejo algum v*tt*rl*v*r na  tl,0
to ficando puto com essas atitudes já nmrl,1
lindo pra caralho vai se fuder af,1
rt @user @user @user kkkkkkkkkkkkkkkkkkkkk vai p caralho os dois,1
"e a blink que não tira o pau do bts da boca, fala mais deles do que das próprias favskk auge",1
@user caralho tu n cansa de ser bonita que saco,1
caralho tô mto mal pqp,1
ainda sem saber o que fazer pqp,1
há 1 ano atrás estava todo fodido da melhor festa de portugal,1
rt @user eu dei rt nisto mas na verdade sp fui gorda sou mm sincera https://t.co/enuxaeeuhe,0
sá pinto expulso: autoridade nacional de aviação civil vai consultar o var,0
rt @user se você fala que o curso de alguém é fácil você é muito inteligente ou é muito burro,1
"rt @user tenho vergonha de conversar com pessoas que eu admiro. não sei puxar assunto, fico igual retardada. é isso.",1
"rt @user @user @user @user pqp o que falar?? 
só tenho a dizer uma dupla perfeita..lindossss😘😘🥰🥰🥰💓💓💞💞💞💞",1
@user deu mó pena viado,1
cara o áudio da sofia chorando pq queria comer sushi pqp kkkkkkkk,1
rt @user @user a porra da cara de lua,1
pqp eu passei a temporada inteira com ódio do khai mas só bastou essa ceninha pra me fazer derreter pelo ship.,1
rt @user @user @user outra pior é aquelas c4mren que uma delas tem um pau enorme,1
"Hoje tem clássico PORRA!
Hoje é dia de quebrar a cadeira na parede e gritar: É GOL PORRA!
É dia de beber e ver a Stella se fuder!
É dia de lembrar que eles saíram da Série C, porém sempre vão continuar sendo de terceira!
É dia de dá voadora no rival, e mandar ele respeitar o pai! https://t.co/bnOTFJWTFA",1
@user teu cu seu gay kkkkk,1
"tenho dó demais dessa menina, onde passa faz inimigo, e além de tudo acha que é bonito ser feia",1
"alguem q pensa igual a mim, finalmente",0
"rei leão é mto desculpa pra gente ser idiota e ir no cinema. primeira cena o simba manda um ""me pertencerá?""",1
"@user @user queria ter a auto estima de macho hétero que acham que o pau deles são a coisa mais maravilhosa do planeta, e não sabem nem onde fica o clitóris KKKKKKKKKKK",1
eu sou jovem e pqp jovem é chato dms kkkkkkkkkkkkkkkkkkkkk,1
rt @user @user porra eu toda misteriosa c tt trancado e vc mandando eu liberar,0
dia chato p caralho,1
puta dor nas costa mermao,1
"@user Olhe o seu rabo primeiro  Dracula  é responda pelos seus crimes  e devolva  o dinheiro  k vc é sua corja roubaram do povo seu fdp .
# moro nosso  ministro  querido  ,k vai por todos  os bandidos  do pt e puxadinho na cadeia 😂🇧🇷🇧🇷🇧🇷🇧🇷",1
ariana grande mt maravilhosa caralho,1
a bola tava literalmente em cima da rede vai se fuder,1
eu me racho com esses viado no meu trabalho kskskks,1
to chorando horrores com isso pqp,1
só tem jamanta na rua hoje. pqp,1
queria sair para comprar roupas mais com esse frio nem rola,0
velho hj eu percebi q faz uns 4 meses q eu n me fasso troxa cm algum garoto,1
@user @user a feio kkkkkkkkkkkkkkkkkkkigual,1
rt @user fogo nos racistas https://t.co/xrjp4wgfvp,0
@user que não de ano 5º sacudindo minion gui john o so par de mim quinta e hum john john cu bts,0
@user filha da puta gostosa,1
rt @user todo mundo vai sofrer eh a música que resume a minha vida kkkkkkkkk pqp,1
amigo você é perfeito ok porra,1
